review_id,restaurant_name,cuisine_type,city,rating,delivery_time_mins,order_value_inr,review_text,sentiment_label
ZR-0758,Mandarin Oak,Biryani,Kolkata,5,18,974.0,"Loved every bite, quantity was good and price was very reasonable",Positive
ZR-0759,KFC,Mughlai,Hyderabad,5,33,1068.0,"Best biryani I have ever ordered, rice was perfectly cooked and portions were generous",Positive
ZR-0760,Saravana Bhavan,South Indian,Bangalore,5,60,438.0,"Dal makhani tasted just like restaurant, packaging was very secure",Negative
ZR-0761,Rebel Foods,South Indian,Bangalore,5,35,892.0,"Ordered for office lunch, entire team loved it, will order again",Positive
ZR-0762,Pizza Hut,Mughlai,Hyderabad,3,42,1068.0,"Tried their special dish, was not as good as described but passable",Neutral
ZR-0763,Fasoos,Chinese,Bangalore,4,41,849.0,"Pizza was crispy and loaded with toppings, delivered before estimated time",Positive
ZR-0764,Rebel Foods,Continental,Pune,1,82,886.0,"Paneer was smelly and clearly not fresh, fell sick after eating",Negative
ZR-0765,Oven Story,North Indian,Mumbai,5,19,1170.0,"Excellent food quality, delivery partner was polite and on time",Positive
ZR-0766,Barbeque Nation,Fast Food,Pune,3,23,997.0,"Got what I ordered, no issues with delivery, food was just okay",Neutral
ZR-0767,KFC,Fast Food,Bangalore,4,74,432.0,"South Indian combo was authentic, sambar and chutney were spot on",Positive
ZR-0768,Burger King,Mughlai,Kolkata,4,61,810.0,"Quick delivery in just 20 minutes, food was still piping hot",Positive
ZR-0769,Mandarin Oak,Continental,Jaipur,3,17,1065.0,"Average experience overall, food was lukewarm when it arrived",Neutral
ZR-0770,Rebel Foods,Chinese,Mumbai,4,35,206.0,"Excellent food quality, delivery partner was polite and on time",Positive
ZR-0771,Mandarin Oak,Mughlai,Jaipur,1,47,349.0,"Dal was watery with no taste, roti was hard as a rock",Negative
ZR-0772,Oven Story,North Indian,Pune,2,55,908.0,"Complained about missing item, support just closed the ticket without resolving",Negative
ZR-0773,Barbeque Nation,Continental,Bangalore,2,89,809.0,"Burger patty was raw in the middle, completely unacceptable hygiene",Negative
ZR-0774,The Beer Cafe,North Indian,Pune,4,36,907.0,"Best biryani I have ever ordered, rice was perfectly cooked and portions were generous",Positive
ZR-0775,The Beer Cafe,Fast Food,Hyderabad,5,29,364.0,"Healthy salad bowl was fresh and filling, dressing was perfect",Positive
ZR-0776,Wow Momo,Continental,Bangalore,1,30,199.0,"Fried rice was dry and flavourless, seemed like leftover reheated food",Negative
ZR-0777,Mainland China,Chinese,Kolkata,3,42,843.0,Acceptable quality but overpriced compared to similar options nearby,Neutral
ZR-0778,Social,Mughlai,Delhi,2,34,334.0,"Complained about missing item, support just closed the ticket without resolving",Negative
ZR-0779,Wow Momo,Fast Food,Jaipur,5,77,461.0,"Quick delivery in just 20 minutes, food was still piping hot",Positive
ZR-0780,Mainland China,Italian,Mumbai,5,61,422.0,"Fried rice was amazing, portions were huge and price was fair",Positive
ZR-0781,Barbeque Nation,South Indian,Hyderabad,2,71,420.0,"Food was extremely oily and heavy, felt sick immediately after eating",Negative
ZR-0782,Social,South Indian,Jaipur,5,28,1092.0,"Pasta was cooked perfectly al dente, sauce was rich and creamy",Positive
ZR-0783,Rebel Foods,North Indian,Jaipur,3,23,963.0,Acceptable quality but overpriced compared to similar options nearby,Neutral
ZR-0784,Paradise Biryani,South Indian,Mumbai,5,20,831.0,"Burger was juicy and well assembled, fries were crispy not soggy",Positive
ZR-0785,KFC,Mughlai,Hyderabad,4,60,596.0,"South Indian combo was authentic, sambar and chutney were spot on",Positive
ZR-0786,KFC,Mughlai,Hyderabad,5,86,224.0,"Momos were steaming hot and chutney was perfect, great combo",Positive
ZR-0787,Barbeque Nation,Fast Food,Jaipur,4,92,617.0,"Sandwich was fresh and tasty, delivery was quick and contactless",Positive
ZR-0788,KFC,North Indian,Hyderabad,1,54,909.0,"Packaging was broken, gravy spilled all over the bag, total mess",Negative
ZR-0789,Rebel Foods,Fast Food,Chennai,5,36,1041.0,"Momos were steaming hot and chutney was perfect, great combo",Positive
ZR-0790,Haldirams,Chinese,Jaipur,3,65,1005.0,"Food was okay, nothing special but edible and delivery was on time",Neutral
ZR-0791,Rebel Foods,Italian,Hyderabad,5,42,100.0,"Excellent food quality, delivery partner was polite and on time",Positive
ZR-0792,Rebel Foods,Fast Food,Hyderabad,5,77,706.0,"Burger was juicy and well assembled, fries were crispy not soggy",Positive
ZR-0793,Barbeque Nation,Mughlai,Bangalore,4,33,1057.0,"Healthy salad bowl was fresh and filling, dressing was perfect",Positive
ZR-0794,Behrouz Biryani,Mughlai,Delhi,1,52,215.0,"Noodles were clumped together in one solid block, clearly overcooked",Negative
ZR-0795,The Beer Cafe,Mughlai,Kolkata,1,44,132.0,"Fried rice was dry and flavourless, seemed like leftover reheated food",Negative
ZR-0796,Oven Story,Chinese,Delhi,4,66,417.0,"Healthy salad bowl was fresh and filling, dressing was perfect",Positive
ZR-0797,Haldirams,Continental,Pune,4,73,898.0,"Excellent food quality, delivery partner was polite and on time",Positive
ZR-0798,Subway,Biryani,Hyderabad,4,82,1063.0,"South Indian combo was authentic, sambar and chutney were spot on",Positive
ZR-0799,Oven Story,Chinese,Jaipur,5,55,1188.0,"Fried rice was amazing, portions were huge and price was fair",Positive
ZR-0800,Mainland China,Fast Food,Chennai,4,30,348.0,"Dessert was incredible, gulab jamun arrived warm and was not too sweet",Positive
ZR-0801,Dominos,Biryani,Hyderabad,5,44,561.0,"Delivery executive was very courteous, food was well packed and tasty",Positive
ZR-0802,Rebel Foods,Fast Food,Delhi,3,64,722.0,"Tried their special dish, was not as good as described but passable",Neutral
ZR-0803,Mainland China,Continental,Jaipur,5,62,1011.0,"Healthy salad bowl was fresh and filling, dressing was perfect",Positive
ZR-0804,The Beer Cafe,North Indian,Kolkata,4,47,906.0,"Fresh ingredients, great taste, zero complaints, highly recommended",Positive
ZR-0805,Chai Point,North Indian,Mumbai,4,23,830.0,"Excellent food quality, delivery partner was polite and on time",Positive
ZR-0806,Burger King,Biryani,Delhi,5,79,108.0,"Pizza was crispy and loaded with toppings, delivered before estimated time",Positive
ZR-0807,Mainland China,Italian,Chennai,5,54,435.0,"Paneer butter masala was outstanding, naan was soft and fresh",Positive
ZR-0808,Paradise Biryani,South Indian,Jaipur,4,61,234.0,"Best biryani I have ever ordered, rice was perfectly cooked and portions were generous",Positive
ZR-0809,Wow Momo,Continental,Hyderabad,3,66,577.0,"Average experience overall, food was lukewarm when it arrived",Neutral
ZR-0810,Subway,North Indian,Chennai,4,65,579.0,"Coffee arrived hot with great flavour, perfect for a lazy morning",Positive
ZR-0811,Behrouz Biryani,North Indian,Pune,5,65,346.0,"Burger was juicy and well assembled, fries were crispy not soggy",Positive
ZR-0812,Dominos,Italian,Jaipur,4,42,342.0,"Woke up craving dosa and this place nailed it, crispy and golden",Positive
ZR-0813,Pizza Hut,Italian,Hyderabad,5,81,810.0,"Healthy salad bowl was fresh and filling, dressing was perfect",Positive
ZR-0814,Mandarin Oak,Chinese,Bangalore,5,48,610.0,"Pasta was cooked perfectly al dente, sauce was rich and creamy",Positive
ZR-0815,Haldirams,North Indian,Kolkata,5,86,790.0,"Woke up craving dosa and this place nailed it, crispy and golden",Positive
ZR-0816,Saravana Bhavan,Chinese,Delhi,1,39,83.0,Delivery person was very rude and threw the bag at the door,Negative
ZR-0817,Oven Story,North Indian,Delhi,1,20,131.0,Delivery person was very rude and threw the bag at the door,Neutral
ZR-0818,Saravana Bhavan,Mughlai,Chennai,2,79,585.0,"Order marked delivered but never received, refund process is horrible",Negative
ZR-0819,Mandarin Oak,Italian,Pune,4,54,606.0,"Sandwich was fresh and tasty, delivery was quick and contactless",Positive
ZR-0820,Mainland China,Continental,Delhi,4,70,742.0,"Coffee arrived hot with great flavour, perfect for a lazy morning",Positive
ZR-0821,Chai Point,Italian,Pune,4,63,89.0,"Sandwich was fresh and tasty, delivery was quick and contactless",Positive
ZR-0822,Chai Point,Biryani,Pune,2,57,1025.0,"Noodles were clumped together in one solid block, clearly overcooked",Negative
ZR-0823,Rebel Foods,North Indian,Jaipur,3,53,979.0,Nothing to complain about but nothing to rave about either,Neutral
ZR-0824,Fasoos,Italian,Hyderabad,4,76,524.0,"Ordered for office lunch, entire team loved it, will order again",Positive
ZR-0825,Subway,South Indian,Kolkata,1,23,995.0,"Noodles were clumped together in one solid block, clearly overcooked",Negative
ZR-0826,The Beer Cafe,North Indian,Chennai,3,31,207.0,Taste was okay but a bit too salty for my preference,Neutral
ZR-0827,Fasoos,Mughlai,Jaipur,3,53,724.0,"Average experience overall, food was lukewarm when it arrived",Neutral
ZR-0828,The Beer Cafe,Fast Food,Hyderabad,1,78,867.0,"Paneer was smelly and clearly not fresh, fell sick after eating",Negative
ZR-0829,Box8,North Indian,Delhi,5,91,1121.0,"Arrived hot and fresh, taste was amazing, will definitely order again",Positive
ZR-0830,Rebel Foods,Continental,Hyderabad,2,54,552.0,"Quantity was extremely less for the price, felt cheated completely",Negative
ZR-0831,Oven Story,South Indian,Kolkata,4,86,831.0,"Loved every bite, quantity was good and price was very reasonable",Positive
ZR-0832,Box8,North Indian,Pune,3,75,426.0,"Food was okay, nothing special but edible and delivery was on time",Neutral
ZR-0833,Burger King,Italian,Bangalore,5,83,82.0,"Arrived hot and fresh, taste was amazing, will definitely order again",Neutral
ZR-0834,KFC,Continental,Kolkata,4,44,369.0,"Dessert was incredible, gulab jamun arrived warm and was not too sweet",Positive
ZR-0835,Paradise Biryani,North Indian,Bangalore,1,61,1056.0,Food arrived completely cold and one item was missing from the order,Negative
ZR-0836,Dominos,South Indian,Mumbai,3,82,510.0,"Average taste, expected better for the price but portion size was fine",Neutral
ZR-0837,Pizza Hut,South Indian,Chennai,4,33,748.0,"Coffee arrived hot with great flavour, perfect for a lazy morning",Positive
ZR-0838,Behrouz Biryani,Continental,Kolkata,4,90,170.0,"Healthy salad bowl was fresh and filling, dressing was perfect",Positive
ZR-0839,Subway,Chinese,Hyderabad,3,53,542.0,Acceptable quality but overpriced compared to similar options nearby,Neutral
ZR-0840,Dominos,Biryani,Delhi,4,88,485.0,"Sandwich was fresh and tasty, delivery was quick and contactless",Positive
ZR-0841,Fasoos,South Indian,Delhi,4,24,642.0,"Food was absolutely delicious, delivery was super fast and packaging was neat",Positive
ZR-0842,Pizza Hut,South Indian,Kolkata,2,87,766.0,Food arrived completely cold and one item was missing from the order,Negative
ZR-0843,Haldirams,Italian,Pune,5,84,215.0,"Loved every bite, quantity was good and price was very reasonable",Positive
ZR-0844,Mandarin Oak,Chinese,Delhi,5,52,1008.0,"Delivery executive was very courteous, food was well packed and tasty",Positive
ZR-0845,Rebel Foods,Italian,Chennai,5,16,93.0,"Dal makhani tasted just like restaurant, packaging was very secure",Positive
ZR-0846,Mainland China,Mughlai,Mumbai,4,49,583.0,"Quick delivery in just 20 minutes, food was still piping hot",Positive
ZR-0847,Rebel Foods,Biryani,Bangalore,1,93,129.0,"Worst biryani ever, rice was undercooked and meat was rubbery",Negative
ZR-0848,Dominos,Fast Food,Jaipur,2,63,322.0,"Quantity was extremely less for the price, felt cheated completely",Negative
ZR-0849,Pizza Hut,South Indian,Hyderabad,4,38,811.0,"Paneer butter masala was outstanding, naan was soft and fresh",Positive
ZR-0850,Social,Fast Food,Hyderabad,5,68,1034.0,"South Indian combo was authentic, sambar and chutney were spot on",Positive
ZR-0851,Saravana Bhavan,Chinese,Chennai,4,59,388.0,"Pasta was cooked perfectly al dente, sauce was rich and creamy",Positive
ZR-0852,Mandarin Oak,Continental,Pune,3,44,580.0,Packaging was good but taste did not match the ratings shown online,Neutral
ZR-0853,Burger King,Continental,Hyderabad,5,81,584.0,"Food was absolutely delicious, delivery was super fast and packaging was neat",Positive
ZR-0854,Barbeque Nation,Mughlai,Pune,4,55,563.0,"Momos were steaming hot and chutney was perfect, great combo",Positive
ZR-0855,Mainland China,Mughlai,Chennai,3,62,94.0,Acceptable quality but overpriced compared to similar options nearby,Neutral
ZR-0856,Oven Story,Biryani,Bangalore,4,47,669.0,"Excellent food quality, delivery partner was polite and on time",Positive
ZR-0857,Behrouz Biryani,South Indian,Bangalore,4,42,562.0,"Sandwich was fresh and tasty, delivery was quick and contactless",Positive
ZR-0858,Fasoos,Italian,Kolkata,2,70,933.0,"Fried rice was dry and flavourless, seemed like leftover reheated food",Negative
ZR-0859,Dominos,Chinese,Jaipur,5,33,109.0,"Sandwich was fresh and tasty, delivery was quick and contactless",Positive
ZR-0860,Barbeque Nation,Chinese,Chennai,4,49,461.0,"Burger was juicy and well assembled, fries were crispy not soggy",Positive
ZR-0861,The Beer Cafe,Fast Food,Kolkata,1,25,429.0,"Fried rice was dry and flavourless, seemed like leftover reheated food",Negative
ZR-0862,Barbeque Nation,Chinese,Delhi,5,83,675.0,"Food was absolutely delicious, delivery was super fast and packaging was neat",Positive
ZR-0863,Dominos,Mughlai,Delhi,5,70,1187.0,"Quick delivery in just 20 minutes, food was still piping hot",Positive
ZR-0864,Box8,Italian,Jaipur,4,18,267.0,"Best biryani I have ever ordered, rice was perfectly cooked and portions were generous",Positive
ZR-0865,The Beer Cafe,Italian,Mumbai,5,44,111.0,"Pizza was crispy and loaded with toppings, delivered before estimated time",Positive
ZR-0866,Fasoos,North Indian,Jaipur,4,89,232.0,"Momos were steaming hot and chutney was perfect, great combo",Positive
ZR-0867,Saravana Bhavan,Biryani,Chennai,1,60,115.0,"Food was extremely oily and heavy, felt sick immediately after eating",Negative
ZR-0868,Dominos,Continental,Kolkata,4,65,106.0,"Sandwich was fresh and tasty, delivery was quick and contactless",Positive
ZR-0869,Subway,Biryani,Bangalore,5,29,626.0,"Chole bhature were fluffy and spicy, exactly what I was craving",Positive
ZR-0870,Social,Fast Food,Pune,2,51,1151.0,"Found a hair in my food, absolutely disgusting, will never order again",Negative
ZR-0871,Barbeque Nation,Chinese,Mumbai,3,20,755.0,Nothing to complain about but nothing to rave about either,Neutral
ZR-0872,Oven Story,Italian,Chennai,5,43,403.0,"Quick delivery in just 20 minutes, food was still piping hot",Positive
ZR-0873,Haldirams,Italian,Bangalore,5,31,512.0,"Quick delivery in just 20 minutes, food was still piping hot",Positive
ZR-0874,Social,Mughlai,Bangalore,3,82,1178.0,Nothing to complain about but nothing to rave about either,Neutral
ZR-0875,Behrouz Biryani,Continental,Delhi,4,27,687.0,"Thali was wholesome and filling, loved the variety of dishes included",Positive
ZR-0876,The Beer Cafe,Chinese,Delhi,5,65,479.0,"Dal makhani tasted just like restaurant, packaging was very secure",Negative
ZR-0877,Mandarin Oak,North Indian,Delhi,5,65,278.0,"Best biryani I have ever ordered, rice was perfectly cooked and portions were generous",Positive
ZR-0878,Pizza Hut,North Indian,Kolkata,4,35,1162.0,"Pizza was crispy and loaded with toppings, delivered before estimated time",Positive
ZR-0879,Mandarin Oak,Mughlai,Jaipur,4,15,730.0,"Arrived hot and fresh, taste was amazing, will definitely order again",Positive
ZR-0880,Paradise Biryani,Chinese,Delhi,2,27,781.0,"Found a hair in my food, absolutely disgusting, will never order again",Negative
ZR-0881,Barbeque Nation,Fast Food,Delhi,4,65,956.0,"Ordered for office lunch, entire team loved it, will order again",Positive
ZR-0882,Subway,Continental,Hyderabad,5,38,775.0,"South Indian combo was authentic, sambar and chutney were spot on",Positive
ZR-0883,Oven Story,Continental,Hyderabad,2,22,124.0,"Wrong order delivered, called customer care but got no response",Negative
ZR-0884,Mainland China,North Indian,Jaipur,4,50,1096.0,"South Indian combo was authentic, sambar and chutney were spot on",Positive
ZR-0885,Oven Story,Mughlai,Bangalore,2,25,476.0,"Fried rice was dry and flavourless, seemed like leftover reheated food",Negative
ZR-0886,The Beer Cafe,Continental,Mumbai,4,35,915.0,"South Indian combo was authentic, sambar and chutney were spot on",Positive
ZR-0887,Wow Momo,Continental,Mumbai,4,19,970.0,"Dessert was incredible, gulab jamun arrived warm and was not too sweet",Positive
ZR-0888,Saravana Bhavan,Fast Food,Kolkata,3,60,119.0,Nothing to complain about but nothing to rave about either,Neutral
